Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,BookingDateTime,Booking_Hour,Day_Name,Day_Type,Month_Name,Data_Validity_Flag,Driver_Rating_Clean,Customer_Rating_Clean,Distance_Validity,Revenue_Validity,Peak_Flag
1/4/2024,9:34:44 PM,"""CNR7853278""",Completed,"""CID5735140""",Premier Sedan,Adarsh Nagar,Chhatarpur,9,42.6,null,null,null,null,null,null,822,43.07,4.6,4.6,Cash,1/4/2024 9:34:00 PM,21,Thursday,Weekday,January,Invalid,4.6,4.6,Invalid,Valid,Peak
6/27/2024,11:15:59 AM,"""CNR7582563""",Incomplete,"""CID3253580""",Bike,Manesar,Aya Nagar,5.7,26.3,null,null,null,null,1,Other Issue,859,10.75,null,null,Uber Wallet,6/27/2024 11:15:00 AM,11,Thursday,Weekday,June,Valid,0,0,Valid,Valid,Peak
5/11/2024,7:53:38 PM,"""CNR3011900""",No Driver Found,"""CID3543348""",Auto,Mundka,Indirapuram,null,null,null,null,null,null,null,null,0,0,null,null,null,5/11/2024 7:53:00 PM,19,Saturday,Weekend,May,Invalid,0,0,Invalid,Valid,Peak
4/1/2024,5:59:11 PM,"""CNR7757647""",Cancelled by Driver,"""CID2322190""",Auto,Vaishali,Palam Vihar,9.8,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,4/1/2024 5:59:00 PM,17,Monday,Weekday,April,Valid,0,0,Valid,Valid,Peak
3/19/2024,10:51:06 AM,"""CNR2454128""",Cancelled by Driver,"""CID7437817""",Auto,Gwal Pahari,Pragati Maidan,7.9,null,null,null,1,Customer related issue,null,null,0,0,null,null,null,3/19/2024 10:51:00 AM,10,Tuesday,Weekday,March,Valid,0,0,Valid,Valid,Peak
2/28/2024,5:33:05 PM,"""CNR2835469""",Cancelled by Driver,"""CID5414240""",Premier Sedan,INA Market,Anand Vihar ISBT,11.7,null,null,null,1,Customer related issue,null,null,0,0,null,null,null,2/28/2024 5:33:00 PM,17,Wednesday,Weekday,February,Valid,0,0,Valid,Valid,Peak
9/16/2024,7:18:34 AM,"""CNR4660448""",Completed,"""CID4787728""",Go Mini,Old Gurgaon,Shahdara,7.6,21.5,null,null,null,null,null,null,1149,19.57,4.4,4.3,Cash,9/16/2024 7:18:00 AM,7,Monday,Weekday,September,Invalid,4.4,4.3,Invalid,Valid,Non-Peak
5/16/2024,12:32:45 PM,"""CNR2181948""",Completed,"""CID8304340""",Auto,IGI Airport,Udyog Bhawan,5.8,23,null,null,null,null,null,null,213,42.06,4.7,4.6,UPI,5/16/2024 12:32:00 PM,12,Thursday,Weekday,May,Invalid,4.7,4.6,Invalid,Valid,Non-Peak
8/12/2024,6:32:11 PM,"""CNR3242595""",Completed,"""CID3390496""",Auto,Hauz Khas,India Gate,2.9,28.8,null,null,null,null,null,null,135,31.41,4.2,3.8,UPI,8/12/2024 6:32:00 PM,18,Monday,Weekday,August,Invalid,4.2,3.8,Invalid,Valid,Peak
11/13/2024,12:56:28 PM,"""CNR5225897""",Completed,"""CID2289109""",eBike,GTB Nagar,Ramesh Nagar,6.7,36.9,null,null,null,null,null,null,606,23.03,4.9,4.6,Cash,11/13/2024 12:56:00 PM,12,Wednesday,Weekday,November,Invalid,4.9,4.6,Invalid,Valid,Non-Peak
11/9/2024,6:20:06 PM,"""CNR8485525""",Completed,"""CID3386400""",Go Mini,Panipat,Seelampur,10.8,21.5,null,null,null,null,null,null,1167,19.91,4.2,5,Cash,11/9/2024 6:20:00 PM,18,Saturday,Weekend,November,Invalid,4.2,5,Invalid,Valid,Peak
5/27/2024,1:53:17 AM,"""CNR6591899""",Completed,"""CID7709961""",Premier Sedan,Kirti Nagar,Botanical Garden,8.7,19.8,null,null,null,null,null,null,341,34.89,4.6,4.9,Uber Wallet,5/27/2024 1:53:00 AM,1,Monday,Weekday,May,Invalid,4.6,4.9,Invalid,Valid,Non-Peak
11/11/2024,5:30:52 PM,"""CNR1918185""",Completed,"""CID3329113""",Bike,IMT Manesar,Subhash Nagar,8.1,20.2,null,null,null,null,null,null,693,49.23,4.5,4.7,Credit Card,11/11/2024 5:30:00 PM,17,Monday,Weekday,November,Invalid,4.5,4.7,Invalid,Valid,Peak
1/26/2024,7:33:52 AM,"""CNR6083000""",Completed,"""CID6880325""",eBike,Mansarovar Park,Malviya Nagar,12.1,15.2,null,null,null,null,null,null,327,3.18,4.3,4.6,UPI,1/26/2024 7:33:00 AM,7,Friday,Weekday,January,Invalid,4.3,4.6,Invalid,Valid,Non-Peak
8/31/2024,4:42:51 PM,"""CNR4409680""",Completed,"""CID7806785""",Auto,Udyog Bhawan,Chandni Chowk,12.2,25,null,null,null,null,null,null,268,12.76,4.3,4.5,UPI,8/31/2024 4:42:00 PM,16,Saturday,Weekend,August,Invalid,4.3,4.5,Invalid,Valid,Non-Peak
11/9/2024,1:59:49 PM,"""CNR8888446""",Completed,"""CID4564685""",Go Mini,Keshav Puram,Uttam Nagar,13.9,31.8,null,null,null,null,null,null,187,20.3,4.3,4.2,Cash,11/9/2024 1:59:00 PM,13,Saturday,Weekend,November,Invalid,4.3,4.2,Invalid,Valid,Non-Peak
8/29/2024,4:42:54 PM,"""CNR8702299""",Incomplete,"""CID3726780""",Auto,Lajpat Nagar,Pitampura,4.8,28,null,null,null,null,1,Other Issue,112,4.6,null,null,UPI,8/29/2024 4:42:00 PM,16,Thursday,Weekday,August,Valid,0,0,Valid,Valid,Non-Peak
10/16/2024,4:18:19 PM,"""CNR1347218""",Completed,"""CID2714982""",Go Mini,Indirapuram,Satguru Ram Singh Marg,2.3,15.3,null,null,null,null,null,null,536,23.28,3.3,5,Credit Card,10/16/2024 4:18:00 PM,16,Wednesday,Weekday,October,Invalid,3.3,5,Invalid,Valid,Non-Peak
9/22/2024,5:48:08 PM,"""CNR8751630""",Cancelled by Driver,"""CID6701309""",Bike,Noida Sector 18,Green Park,10,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,9/22/2024 5:48:00 PM,17,Sunday,Weekend,September,Valid,0,0,Valid,Valid,Peak
8/21/2024,6:34:11 PM,"""CNR3359078""",Completed,"""CID9059706""",Go Mini,New Delhi Railway Station,Gurgaon Sector 56,2.2,16.5,null,null,null,null,null,null,820,36.23,3.7,4.6,Cash,8/21/2024 6:34:00 PM,18,Wednesday,Weekday,August,Invalid,3.7,4.6,Invalid,Valid,Peak
8/14/2024,10:31:23 AM,"""CNR9492527""",Completed,"""CID9116359""",Go Mini,Central Secretariat,Cyber Hub,10.3,16.9,null,null,null,null,null,null,191,24.2,4.6,4.7,Credit Card,8/14/2024 10:31:00 AM,10,Wednesday,Weekday,August,Invalid,4.6,4.7,Invalid,Valid,Peak
8/23/2024,2:25:42 PM,"""CNR4639859""",Completed,"""CID4052856""",Bike,Saket A Block,Adarsh Nagar,13,16.2,null,null,null,null,null,null,329,8.28,4.5,5,Debit Card,8/23/2024 2:25:00 PM,14,Friday,Weekday,August,Invalid,4.5,5,Invalid,Valid,Non-Peak
6/30/2024,8:54:05 PM,"""CNR9095375""",Completed,"""CID3382507""",eBike,Badarpur,Jama Masjid,8.9,30.1,null,null,null,null,null,null,456,29.75,3.7,4.2,UPI,6/30/2024 8:54:00 PM,20,Sunday,Weekend,June,Invalid,3.7,4.2,Invalid,Valid,Peak
10/19/2024,11:18:50 AM,"""CNR4374938""",Completed,"""CID6260372""",Go Sedan,Gurgaon Sector 56,Sohna Road,6.1,25.5,null,null,null,null,null,null,137,43.55,4.3,4.9,UPI,10/19/2024 11:18:00 AM,11,Saturday,Weekend,October,Invalid,4.3,4.9,Invalid,Valid,Peak
8/4/2024,5:59:09 PM,"""CNR9848189""",Cancelled by Customer,"""CID4174741""",Premier Sedan,Jhilmil,Badarpur,5.8,null,1,Driver is not moving towards pickup location,null,null,null,null,0,0,null,null,null,8/4/2024 5:59:00 PM,17,Sunday,Weekend,August,Valid,0,0,Valid,Valid,Peak
8/2/2024,6:19:05 PM,"""CNR8659466""",Completed,"""CID9420538""",Go Mini,Palam Vihar,Karol Bagh,12.3,27.2,null,null,null,null,null,null,959,9.54,3.7,3.3,UPI,8/2/2024 6:19:00 PM,18,Friday,Weekday,August,Invalid,3.7,3.3,Invalid,Valid,Peak
7/23/2024,1:06:27 PM,"""CNR8715264""",Cancelled by Customer,"""CID8960211""",Auto,Indirapuram,Karol Bagh,11.3,null,1,Driver is not moving towards pickup location,null,null,null,null,0,0,null,null,null,7/23/2024 1:06:00 PM,13,Tuesday,Weekday,July,Valid,0,0,Valid,Valid,Non-Peak
1/8/2024,9:50:27 PM,"""CNR9935747""",No Driver Found,"""CID6375103""",Go Mini,Pragati Maidan,Gwal Pahari,null,null,null,null,null,null,null,null,0,0,null,null,null,1/8/2024 9:50:00 PM,21,Monday,Weekday,January,Invalid,0,0,Invalid,Valid,Peak
10/2/2024,8:48:26 AM,"""CNR8685135""",Completed,"""CID2643458""",Auto,Panipat,Narsinghpur,7.1,31.9,null,null,null,null,null,null,55,15.62,4.4,4.2,Cash,10/2/2024 8:48:00 AM,8,Wednesday,Weekday,October,Invalid,4.4,4.2,Invalid,Valid,Peak
5/24/2024,5:28:54 PM,"""CNR4974285""",Completed,"""CID2169140""",Go Mini,Paharganj,Rajiv Chowk,5.1,34.8,null,null,null,null,null,null,236,9.18,3.8,4.9,UPI,5/24/2024 5:28:00 PM,17,Friday,Weekday,May,Invalid,3.8,4.9,Invalid,Valid,Peak
3/14/2024,1:09:52 PM,"""CNR7308560""",Cancelled by Driver,"""CID9045762""",Go Mini,Cyber Hub,Inderlok,5.8,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,3/14/2024 1:09:00 PM,13,Thursday,Weekday,March,Valid,0,0,Valid,Valid,Non-Peak
1/20/2024,6:14:56 PM,"""CNR7351111""",Incomplete,"""CID9729883""",Go Sedan,Dilshad Garden,Ashram,8.1,17.8,null,null,null,null,1,Vehicle Breakdown,147,4.99,null,null,UPI,1/20/2024 6:14:00 PM,18,Saturday,Weekend,January,Valid,0,0,Valid,Valid,Peak
10/3/2024,9:11:09 AM,"""CNR6977914""",Completed,"""CID9574283""",Uber XL,Barakhamba Road,Vaishali,10.9,20.8,null,null,null,null,null,null,351,44.94,5,4.4,Cash,10/3/2024 9:11:00 AM,9,Thursday,Weekday,October,Invalid,5,4.4,Invalid,Valid,Peak
5/29/2024,6:45:01 PM,"""CNR3025545""",Cancelled by Driver,"""CID3749271""",Auto,Pulbangash,Maidan Garhi,3.1,null,null,null,1,Customer related issue,null,null,0,0,null,null,null,5/29/2024 6:45:00 PM,18,Wednesday,Weekday,May,Valid,0,0,Valid,Valid,Peak
6/28/2024,3:19:20 PM,"""CNR1878243""",Completed,"""CID3914821""",Auto,Meerut,Punjabi Bagh,3.4,40.3,null,null,null,null,null,null,153,17.72,4.1,4.3,Cash,6/28/2024 3:19:00 PM,15,Friday,Weekday,June,Invalid,4.1,4.3,Invalid,Valid,Non-Peak
6/10/2024,10:32:09 PM,"""CNR2811416""",Completed,"""CID3489874""",Go Mini,Saket A Block,Ghaziabad,13.5,22.1,null,null,null,null,null,null,458,8.14,3.3,4.3,UPI,6/10/2024 10:32:00 PM,22,Monday,Weekday,June,Invalid,3.3,4.3,Invalid,Valid,Non-Peak
3/26/2024,3:41:52 AM,"""CNR5002456""",Cancelled by Driver,"""CID2958474""",Go Mini,Chandni Chowk,Noida Extension,11.2,null,null,null,1,The customer was coughing/sick,null,null,0,0,null,null,null,3/26/2024 3:41:00 AM,3,Tuesday,Weekday,March,Valid,0,0,Valid,Valid,Non-Peak
6/27/2024,8:21:07 AM,"""CNR3147660""",Cancelled by Driver,"""CID4161249""",Auto,Chandni Chowk,Hauz Khas,6.3,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,6/27/2024 8:21:00 AM,8,Thursday,Weekday,June,Valid,0,0,Valid,Valid,Peak
2/25/2024,7:32:05 PM,"""CNR2412286""",Cancelled by Customer,"""CID1349136""",Go Sedan,Greater Noida,Udyog Vihar,13.9,null,1,Wrong Address,null,null,null,null,0,0,null,null,null,2/25/2024 7:32:00 PM,19,Sunday,Weekend,February,Valid,0,0,Valid,Valid,Peak
3/29/2024,10:52:34 AM,"""CNR3807454""",Completed,"""CID3957434""",eBike,Greater Noida,Ashok Park Main,6.2,33.9,null,null,null,null,null,null,216,34.42,3.1,4.9,UPI,3/29/2024 10:52:00 AM,10,Friday,Weekday,March,Invalid,3.1,4.9,Invalid,Valid,Peak
4/5/2024,10:17:20 PM,"""CNR9517668""",No Driver Found,"""CID1867642""",Go Mini,New Colony,Botanical Garden,null,null,null,null,null,null,null,null,0,0,null,null,null,4/5/2024 10:17:00 PM,22,Friday,Weekday,April,Invalid,0,0,Invalid,Valid,Non-Peak
1/10/2024,8:08:29 PM,"""CNR2193483""",Completed,"""CID5673861""",Go Sedan,Subhash Chowk,Sohna Road,7.6,44.8,null,null,null,null,null,null,405,19.11,3.6,4.3,Debit Card,1/10/2024 8:08:00 PM,20,Wednesday,Weekday,January,Invalid,3.6,4.3,Invalid,Valid,Peak
10/10/2024,11:54:40 PM,"""CNR6361535""",Cancelled by Customer,"""CID9286934""",Go Mini,Kaushambi,Khan Market,9.6,null,1,Wrong Address,null,null,null,null,0,0,null,null,null,10/10/2024 11:54:00 PM,23,Thursday,Weekday,October,Valid,0,0,Valid,Valid,Non-Peak
10/6/2024,10:49:23 PM,"""CNR5695370""",Cancelled by Customer,"""CID6755589""",Go Mini,Narsinghpur,Vaishali,6.8,null,1,Wrong Address,null,null,null,null,0,0,null,null,null,10/6/2024 10:49:00 PM,22,Sunday,Weekend,October,Valid,0,0,Valid,Valid,Non-Peak
12/21/2024,12:41:01 PM,"""CNR6409248""",Completed,"""CID9647825""",Go Mini,Saket,Narsinghpur,11.1,39.6,null,null,null,null,null,null,97,8.69,3.2,4.1,Cash,12/21/2024 12:41:00 PM,12,Saturday,Weekend,December,Invalid,3.2,4.1,Invalid,Valid,Non-Peak
10/21/2024,8:33:04 AM,"""CNR1196310""",Incomplete,"""CID1163068""",Go Sedan,Peeragarhi,Udyog Vihar,8.1,16.7,null,null,null,null,1,Other Issue,630,17.6,null,null,Cash,10/21/2024 8:33:00 AM,8,Monday,Weekday,October,Valid,0,0,Valid,Valid,Peak
6/4/2024,7:45:10 PM,"""CNR6740582""",Completed,"""CID3832892""",Bike,Bahadurgarh,Pitampura,6.3,35.3,null,null,null,null,null,null,387,35.07,5,4.2,UPI,6/4/2024 7:45:00 PM,19,Tuesday,Weekday,June,Invalid,5,4.2,Invalid,Valid,Peak
9/17/2024,11:47:18 AM,"""CNR6083410""",Completed,"""CID9355857""",Go Mini,Moolchand,Bhiwadi,3.3,21.7,null,null,null,null,null,null,358,8.78,3.7,4.5,UPI,9/17/2024 11:47:00 AM,11,Tuesday,Weekday,September,Invalid,3.7,4.5,Invalid,Valid,Peak
11/10/2024,5:06:50 AM,"""CNR7955907""",Incomplete,"""CID2029974""",Go Mini,Vasant Kunj,Pragati Maidan,7.3,27.3,null,null,null,null,1,Vehicle Breakdown,327,8.98,null,null,UPI,11/10/2024 5:06:00 AM,5,Sunday,Weekend,November,Valid,0,0,Valid,Valid,Non-Peak
6/7/2024,10:05:22 PM,"""CNR2111563""",Completed,"""CID2449130""",Go Sedan,Narsinghpur,ITO,2.1,38.6,null,null,null,null,null,null,784,45.62,4.4,4.7,UPI,6/7/2024 10:05:00 PM,22,Friday,Weekday,June,Invalid,4.4,4.7,Invalid,Valid,Non-Peak
7/17/2024,4:20:40 PM,"""CNR4906527""",No Driver Found,"""CID6052473""",Auto,Pragati Maidan,Satguru Ram Singh Marg,null,null,null,null,null,null,null,null,0,0,null,null,null,7/17/2024 4:20:00 PM,16,Wednesday,Weekday,July,Invalid,0,0,Invalid,Valid,Non-Peak
11/17/2024,2:12:51 PM,"""CNR7390528""",Completed,"""CID5008221""",Go Sedan,Ardee City,Golf Course Road,8.6,16.6,null,null,null,null,null,null,314,31.91,4.3,4.3,Cash,11/17/2024 2:12:00 PM,14,Sunday,Weekend,November,Invalid,4.3,4.3,Invalid,Valid,Non-Peak
2/8/2024,1:25:23 PM,"""CNR8364035""",Completed,"""CID3533057""",Uber XL,Punjabi Bagh,New Colony,5,17.7,null,null,null,null,null,null,802,12.66,4.2,4.6,Uber Wallet,2/8/2024 1:25:00 PM,13,Thursday,Weekday,February,Invalid,4.2,4.6,Invalid,Valid,Non-Peak
8/15/2024,5:15:40 PM,"""CNR7174639""",Completed,"""CID7557390""",Go Sedan,Kashmere Gate,Gwal Pahari,4,24.6,null,null,null,null,null,null,746,35.3,3.9,3.9,Cash,8/15/2024 5:15:00 PM,17,Thursday,Weekday,August,Invalid,3.9,3.9,Invalid,Valid,Peak
7/13/2024,9:09:22 AM,"""CNR1560310""",Completed,"""CID5422444""",Go Mini,Vatika Chowk,Sadar Bazar Gurgaon,4.7,38.6,null,null,null,null,null,null,605,23.92,4.5,5,UPI,7/13/2024 9:09:00 AM,9,Saturday,Weekend,July,Invalid,4.5,5,Invalid,Valid,Peak
7/30/2024,2:25:06 PM,"""CNR3970240""",Cancelled by Driver,"""CID7374279""",Go Sedan,Netaji Subhash Place,Botanical Garden,11.1,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,7/30/2024 2:25:00 PM,14,Tuesday,Weekday,July,Valid,0,0,Valid,Valid,Non-Peak
7/2/2024,9:45:20 AM,"""CNR4382741""",Completed,"""CID3149458""",eBike,Ghaziabad,Sonipat,2.9,32.5,null,null,null,null,null,null,1531,18.37,4.3,4.2,Uber Wallet,7/2/2024 9:45:00 AM,9,Tuesday,Weekday,July,Invalid,4.3,4.2,Invalid,Valid,Peak
5/6/2024,6:32:27 PM,"""CNR7797231""",Completed,"""CID3367527""",Go Sedan,Rohini West,Jor Bagh,6.6,19.6,null,null,null,null,null,null,343,31.47,4.1,4.9,Debit Card,5/6/2024 6:32:00 PM,18,Monday,Weekday,May,Invalid,4.1,4.9,Invalid,Valid,Peak
11/16/2024,8:41:23 AM,"""CNR6386320""",Cancelled by Customer,"""CID4239191""",Bike,AIIMS,Rajouri Garden,16.5,null,1,Driver is not moving towards pickup location,null,null,null,null,0,0,null,null,null,11/16/2024 8:41:00 AM,8,Saturday,Weekend,November,Valid,0,0,Valid,Valid,Peak
11/5/2024,7:08:44 AM,"""CNR8619672""",Completed,"""CID7624742""",Bike,Panipat,Raj Nagar Extension,5,29.4,null,null,null,null,null,null,76,27.43,4.4,4.8,UPI,11/5/2024 7:08:00 AM,7,Tuesday,Weekday,November,Invalid,4.4,4.8,Invalid,Valid,Non-Peak
6/12/2024,8:08:25 PM,"""CNR1193379""",Cancelled by Driver,"""CID5222740""",eBike,Kadarpur,Dwarka Sector 21,11.8,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,6/12/2024 8:08:00 PM,20,Wednesday,Weekday,June,Valid,0,0,Valid,Valid,Peak
4/15/2024,8:32:29 AM,"""CNR5958696""",Completed,"""CID7514435""",Go Sedan,Madipur,Manesar,14.3,42.9,null,null,null,null,null,null,213,29.03,4.8,4.8,Uber Wallet,4/15/2024 8:32:00 AM,8,Monday,Weekday,April,Invalid,4.8,4.8,Invalid,Valid,Peak
4/16/2024,3:59:50 PM,"""CNR8183883""",Completed,"""CID1604632""",Bike,Shastri Park,Ashok Park Main,11.8,26.5,null,null,null,null,null,null,171,20.9,4.6,4.4,Cash,4/16/2024 3:59:00 PM,15,Tuesday,Weekday,April,Invalid,4.6,4.4,Invalid,Valid,Non-Peak
4/9/2024,12:31:40 PM,"""CNR6271647""",Completed,"""CID5857943""",Go Mini,Dilshad Garden,IFFCO Chowk,2.6,43.9,null,null,null,null,null,null,422,40.01,3.8,4.3,UPI,4/9/2024 12:31:00 PM,12,Tuesday,Weekday,April,Invalid,3.8,4.3,Invalid,Valid,Non-Peak
11/8/2024,7:06:08 PM,"""CNR3368097""",Incomplete,"""CID5342876""",Go Mini,Cyber Hub,Noida Extension,6.8,23.8,null,null,null,null,1,Other Issue,119,8.06,null,null,Cash,11/8/2024 7:06:00 PM,19,Friday,Weekday,November,Valid,0,0,Valid,Valid,Peak
6/23/2024,3:51:05 PM,"""CNR2405692""",Completed,"""CID5235850""",Go Sedan,Lajpat Nagar,Lok Kalyan Marg,5,15.1,null,null,null,null,null,null,659,30.08,4.4,3.6,Debit Card,6/23/2024 3:51:00 PM,15,Sunday,Weekend,June,Invalid,4.4,3.6,Invalid,Valid,Non-Peak
3/10/2024,10:50:44 PM,"""CNR4504689""",Incomplete,"""CID8860496""",Go Mini,Kashmere Gate ISBT,Nirman Vihar,8.3,20.2,null,null,null,null,1,Vehicle Breakdown,1247,11.31,null,null,Debit Card,3/10/2024 10:50:00 PM,22,Sunday,Weekend,March,Valid,0,0,Valid,Valid,Non-Peak
12/16/2024,7:52:11 PM,"""CNR4090518""",Cancelled by Driver,"""CID1745153""",Go Sedan,Ghitorni,Jahangirpuri,10.4,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,12/16/2024 7:52:00 PM,19,Monday,Weekday,December,Valid,0,0,Valid,Valid,Peak
1/9/2024,10:02:19 PM,"""CNR3597186""",Completed,"""CID3819273""",Auto,Panipat,Tagore Garden,10.5,38.9,null,null,null,null,null,null,279,43.33,3.8,4.9,UPI,1/9/2024 10:02:00 PM,22,Tuesday,Weekday,January,Invalid,3.8,4.9,Invalid,Valid,Non-Peak
7/13/2024,8:22:49 PM,"""CNR2988566""",Completed,"""CID9899554""",Go Mini,Moolchand,Gurgaon Sector 56,11.5,22.5,null,null,null,null,null,null,2908,23.65,4.2,5,Debit Card,7/13/2024 8:22:00 PM,20,Saturday,Weekend,July,Invalid,4.2,5,Invalid,Valid,Peak
2/25/2024,9:57:03 PM,"""CNR8387259""",Incomplete,"""CID4297352""",Auto,AIIMS,Vasant Kunj,3.2,14.1,null,null,null,null,1,Vehicle Breakdown,447,12.81,null,null,Uber Wallet,2/25/2024 9:57:00 PM,21,Sunday,Weekend,February,Valid,0,0,Valid,Valid,Peak
6/27/2024,2:08:25 PM,"""CNR2199158""",Completed,"""CID4756285""",Go Sedan,Mayur Vihar,Samaypur Badli,4.8,30.9,null,null,null,null,null,null,726,40.97,4.1,4.9,Cash,6/27/2024 2:08:00 PM,14,Thursday,Weekday,June,Invalid,4.1,4.9,Invalid,Valid,Non-Peak
9/10/2024,9:02:27 PM,"""CNR2950889""",Completed,"""CID4523333""",Auto,Okhla,Shahdara,10.4,44.9,null,null,null,null,null,null,54,23.39,4.4,4.7,Cash,9/10/2024 9:02:00 PM,21,Tuesday,Weekday,September,Invalid,4.4,4.7,Invalid,Valid,Peak
2/7/2024,6:21:36 PM,"""CNR8911870""",Completed,"""CID4250474""",Premier Sedan,Pulbangash,Karol Bagh,7.5,20.8,null,null,null,null,null,null,321,46.44,4.4,3.2,Cash,2/7/2024 6:21:00 PM,18,Wednesday,Weekday,February,Invalid,4.4,3.2,Invalid,Valid,Peak
7/11/2024,8:03:54 AM,"""CNR7798385""",Cancelled by Customer,"""CID2099999""",Go Mini,Paharganj,Barakhamba Road,15.9,null,1,Change of plans,null,null,null,null,0,0,null,null,null,7/11/2024 8:03:00 AM,8,Thursday,Weekday,July,Valid,0,0,Valid,Valid,Peak
8/2/2024,12:35:21 PM,"""CNR4758907""",Cancelled by Customer,"""CID5407822""",Bike,Sarojini Nagar,Noida Sector 62,7.3,null,1,Driver asked to cancel,null,null,null,null,0,0,null,null,null,8/2/2024 12:35:00 PM,12,Friday,Weekday,August,Valid,0,0,Valid,Valid,Non-Peak
8/30/2024,10:03:42 AM,"""CNR6911961""",Incomplete,"""CID7777597""",Auto,Subhash Nagar,Narsinghpur,9.9,19.6,null,null,null,null,1,Customer Demand,874,3.25,null,null,Uber Wallet,8/30/2024 10:03:00 AM,10,Friday,Weekday,August,Valid,0,0,Valid,Valid,Peak
9/25/2024,12:30:43 AM,"""CNR6601381""",Cancelled by Driver,"""CID5826087""",Uber XL,Raj Nagar Extension,Hero Honda Chowk,5.5,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,9/25/2024 12:30:00 AM,0,Wednesday,Weekday,September,Valid,0,0,Valid,Valid,Non-Peak
7/22/2024,6:26:59 PM,"""CNR4915259""",Completed,"""CID4919793""",Bike,Paschim Vihar,Kherki Daula Toll,7.5,21.3,null,null,null,null,null,null,790,43.79,4.8,4.6,UPI,7/22/2024 6:26:00 PM,18,Monday,Weekday,July,Invalid,4.8,4.6,Invalid,Valid,Peak
3/31/2024,1:45:54 AM,"""CNR2926411""",Cancelled by Driver,"""CID6427273""",Premier Sedan,Jor Bagh,New Delhi Railway Station,9.8,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,3/31/2024 1:45:00 AM,1,Sunday,Weekend,March,Valid,0,0,Valid,Valid,Non-Peak
5/19/2024,8:38:05 PM,"""CNR9738358""",Cancelled by Driver,"""CID6472958""",Premier Sedan,Hauz Rani,Yamuna Bank,8.7,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,5/19/2024 8:38:00 PM,20,Sunday,Weekend,May,Valid,0,0,Valid,Valid,Peak
10/18/2024,8:37:47 AM,"""CNR5391386""",Completed,"""CID9881299""",Bike,Dilshad Garden,Faridabad Sector 15,14.8,27,null,null,null,null,null,null,56,32.82,4.6,4.9,Credit Card,10/18/2024 8:37:00 AM,8,Friday,Weekday,October,Invalid,4.6,4.9,Invalid,Valid,Peak
4/22/2024,5:03:47 PM,"""CNR8622026""",Completed,"""CID4863126""",Bike,Karkarduma,Tagore Garden,10.3,29.2,null,null,null,null,null,null,889,19.82,4.7,3.9,Debit Card,4/22/2024 5:03:00 PM,17,Monday,Weekday,April,Invalid,4.7,3.9,Invalid,Valid,Peak
11/4/2024,5:25:42 PM,"""CNR7540549""",Completed,"""CID9241944""",Auto,Faridabad Sector 15,Peeragarhi,4.1,37.8,null,null,null,null,null,null,722,40,3.8,4.9,Cash,11/4/2024 5:25:00 PM,17,Monday,Weekday,November,Invalid,3.8,4.9,Invalid,Valid,Peak
9/3/2024,6:12:27 AM,"""CNR5857020""",Completed,"""CID1401158""",Go Mini,Qutub Minar,Welcome,13.9,30.3,null,null,null,null,null,null,175,40.66,4.1,4.5,UPI,9/3/2024 6:12:00 AM,6,Tuesday,Weekday,September,Invalid,4.1,4.5,Invalid,Valid,Non-Peak
3/29/2024,6:15:30 AM,"""CNR5942508""",Completed,"""CID5005415""",Go Mini,Sushant Lok,Civil Lines Gurgaon,7.9,16.3,null,null,null,null,null,null,539,10.89,4.7,4.2,UPI,3/29/2024 6:15:00 AM,6,Friday,Weekday,March,Invalid,4.7,4.2,Invalid,Valid,Non-Peak
1/2/2024,7:26:48 PM,"""CNR3628651""",Cancelled by Driver,"""CID6075253""",eBike,DLF City Court,Lok Kalyan Marg,4.1,null,null,null,1,The customer was coughing/sick,null,null,0,0,null,null,null,1/2/2024 7:26:00 PM,19,Tuesday,Weekday,January,Valid,0,0,Valid,Valid,Peak
2/8/2024,6:25:56 AM,"""CNR5382573""",No Driver Found,"""CID7132603""",eBike,Dwarka Sector 21,Rajiv Chowk,null,null,null,null,null,null,null,null,0,0,null,null,null,2/8/2024 6:25:00 AM,6,Thursday,Weekday,February,Invalid,0,0,Invalid,Valid,Non-Peak
